question_id,split,question_type,scenario,answer_changed,numeric_changed,entity_rank_or_direction_changed,interpretation_changed,changed_fields,historical_gold,scenario_answer
q_0046,train,country_comparison_month,merchandise_scope,True,True,False,False,"[{""field"": ""country_a_net_revenue"", ""old"": 26843.09, ""new"": 26738.09, ""kind"": ""numeric""}, {""field"": ""country_b_net_revenue"", ""old"": 20090.25, ""new"": 19630.25, ""kind"": ""numeric""}, {""field"": ""revenue_delta"", ""old"": 6752.84, ""new"": 7107.84, ""kind"": ""numeric""}]","{""year_month"": ""2011-06"", ""month_label"": ""June 2011"", ""country_a"": ""Netherlands"", ""country_b"": ""EIRE"", ""country_a_net_revenue"": 26843.09, ""country_b_net_revenue"": 20090.25, ""higher_country"": ""Netherlands"", ""lower_country"": ""EIRE"", ""revenue_delta"": 6752.84, ""currency"": ""GBP""}","{""year_month"": ""2011-06"", ""month_label"": ""June 2011"", ""country_a"": ""Netherlands"", ""country_b"": ""EIRE"", ""country_a_net_revenue"": 26738.09, ""country_b_net_revenue"": 19630.25, ""higher_country"": ""Netherlands"", ""lower_country"": ""EIRE"", ""revenue_delta"": 7107.84, ""currency"": ""GBP""}"
q_0047,train,country_comparison_month,merchandise_scope,True,True,False,False,"[{""field"": ""country_a_net_revenue"", ""old"": 26.02, ""new"": 11.02, ""kind"": ""numeric""}, {""field"": ""country_b_net_revenue"", ""old"": 42689.65, ""new"": 42189.65, ""kind"": ""numeric""}, {""field"": ""revenue_delta"", ""old"": 42663.63, ""new"": 42178.63, ""kind"": ""numeric""}]","{""year_month"": ""2011-07"", ""month_label"": ""July 2011"", ""country_a"": ""Netherlands"", ""country_b"": ""EIRE"", ""country_a_net_revenue"": 26.02, ""country_b_net_revenue"": 42689.65, ""higher_country"": ""EIRE"", ""lower_country"": ""Netherlands"", ""revenue_delta"": 42663.63, ""currency"": ""GBP""}","{""year_month"": ""2011-07"", ""month_label"": ""July 2011"", ""country_a"": ""Netherlands"", ""country_b"": ""EIRE"", ""country_a_net_revenue"": 11.02, ""country_b_net_revenue"": 42189.65, ""higher_country"": ""EIRE"", ""lower_country"": ""Netherlands"", ""revenue_delta"": 42178.63, ""currency"": ""GBP""}"
q_0048,dev,country_comparison_month,merchandise_scope,True,True,False,False,"[{""field"": ""country_a_net_revenue"", ""old"": 39655.81, ""new"": 39967.81, ""kind"": ""numeric""}, {""field"": ""country_b_net_revenue"", ""old"": 12147.92, ""new"": 13403.61, ""kind"": ""numeric""}, {""field"": ""revenue_delta"", ""old"": 27507.89, ""new"": 26564.2, ""kind"": ""numeric""}]","{""year_month"": ""2011-08"", ""month_label"": ""August 2011"", ""country_a"": ""Netherlands"", ""country_b"": ""EIRE"", ""country_a_net_revenue"": 39655.81, ""country_b_net_revenue"": 12147.92, ""higher_country"": ""Netherlands"", ""lower_country"": ""EIRE"", ""revenue_delta"": 27507.89, ""currency"": ""GBP""}","{""year_month"": ""2011-08"", ""month_label"": ""August 2011"", ""country_a"": ""Netherlands"", ""country_b"": ""EIRE"", ""country_a_net_revenue"": 39967.81, ""country_b_net_revenue"": 13403.61, ""higher_country"": ""Netherlands"", ""lower_country"": ""EIRE"", ""revenue_delta"": 26564.2, ""currency"": ""GBP""}"
q_0049,test,country_comparison_month,merchandise_scope,True,True,False,False,"[{""field"": ""country_a_net_revenue"", ""old"": 26937.26, ""new"": 26832.26, ""kind"": ""numeric""}, {""field"": ""country_b_net_revenue"", ""old"": 42476.2, ""new"": 41882.15, ""kind"": ""numeric""}, {""field"": ""revenue_delta"", ""old"": 15538.94, ""new"": 15049.89, ""kind"": ""numeric""}]","{""year_month"": ""2011-09"", ""month_label"": ""September 2011"", ""country_a"": ""Netherlands"", ""country_b"": ""EIRE"", ""country_a_net_revenue"": 26937.26, ""country_b_net_revenue"": 42476.2, ""higher_country"": ""EIRE"", ""lower_country"": ""Netherlands"", ""revenue_delta"": 15538.94, ""currency"": ""GBP""}","{""year_month"": ""2011-09"", ""month_label"": ""September 2011"", ""country_a"": ""Netherlands"", ""country_b"": ""EIRE"", ""country_a_net_revenue"": 26832.26, ""country_b_net_revenue"": 41882.15, ""higher_country"": ""EIRE"", ""lower_country"": ""Netherlands"", ""revenue_delta"": 15049.89, ""currency"": ""GBP""}"
q_0050,train,monthly_revenue_change,merchandise_scope,True,True,False,False,"[{""field"": ""previous_net_revenue"", ""old"": 558448.56, ""new"": 578914.41, ""kind"": ""numeric""}, {""field"": ""current_net_revenue"", ""old"": 497026.41, ""new"": 499514.57, ""kind"": ""numeric""}, {""field"": ""absolute_change"", ""old"": -61422.15, ""new"": -79399.84, ""kind"": ""numeric""}, {""field"": ""percent_change"", ""old"": -11.0, ""new"": -13.72, ""kind"": ""numeric""}]","{""previous_month"": ""2011-01"", ""current_month"": ""2011-02"", ""previous_month_label"": ""January 2011"", ""current_month_label"": ""February 2011"", ""previous_net_revenue"": 558448.56, ""current_net_revenue"": 497026.41, ""absolute_change"": -61422.15, ""percent_change"": -11.0, ""direction"": ""decrease"", ""currency"": ""GBP""}","{""previous_month"": ""2011-01"", ""current_month"": ""2011-02"", ""previous_month_label"": ""January 2011"", ""current_month_label"": ""February 2011"", ""previous_net_revenue"": 578914.41, ""current_net_revenue"": 499514.57, ""absolute_change"": -79399.84, ""percent_change"": -13.72, ""direction"": ""decrease"", ""currency"": ""GBP""}"
q_0051,train,monthly_revenue_change,merchandise_scope,True,True,False,False,"[{""field"": ""previous_net_revenue"", ""old"": 497026.41, ""new"": 499514.57, ""kind"": ""numeric""}, {""field"": ""current_net_revenue"", ""old"": 682013.98, ""new"": 679212.52, ""kind"": ""numeric""}, {""field"": ""absolute_change"", ""old"": 184987.57, ""new"": 179697.95, ""kind"": ""numeric""}, {""field"": ""percent_change"", ""old"": 37.22, ""new"": 35.97, ""kind"": ""numeric""}]","{""previous_month"": ""2011-02"", ""current_month"": ""2011-03"", ""previous_month_label"": ""February 2011"", ""current_month_label"": ""March 2011"", ""previous_net_revenue"": 497026.41, ""current_net_revenue"": 682013.98, ""absolute_change"": 184987.57, ""percent_change"": 37.22, ""direction"": ""increase"", ""currency"": ""GBP""}","{""previous_month"": ""2011-02"", ""current_month"": ""2011-03"", ""previous_month_label"": ""February 2011"", ""current_month_label"": ""March 2011"", ""previous_net_revenue"": 499514.57, ""current_net_revenue"": 679212.52, ""absolute_change"": 179697.95, ""percent_change"": 35.97, ""direction"": ""increase"", ""currency"": ""GBP""}"
q_0052,train,monthly_revenue_change,merchandise_scope,True,True,False,False,"[{""field"": ""previous_net_revenue"", ""old"": 682013.98, ""new"": 679212.52, ""kind"": ""numeric""}, {""field"": ""current_net_revenue"", ""old"": 492367.84, ""new"": 482147.02, ""kind"": ""numeric""}, {""field"": ""absolute_change"", ""old"": -189646.14, ""new"": -197065.5, ""kind"": ""numeric""}, {""field"": ""percent_change"", ""old"": -27.81, ""new"": -29.01, ""kind"": ""numeric""}]","{""previous_month"": ""2011-03"", ""current_month"": ""2011-04"", ""previous_month_label"": ""March 2011"", ""current_month_label"": ""April 2011"", ""previous_net_revenue"": 682013.98, ""current_net_revenue"": 492367.84, ""absolute_change"": -189646.14, ""percent_change"": -27.81, ""direction"": ""decrease"", ""currency"": ""GBP""}","{""previous_month"": ""2011-03"", ""current_month"": ""2011-04"", ""previous_month_label"": ""March 2011"", ""current_month_label"": ""April 2011"", ""previous_net_revenue"": 679212.52, ""current_net_revenue"": 482147.02, ""absolute_change"": -197065.5, ""percent_change"": -29.01, ""direction"": ""decrease"", ""currency"": ""GBP""}"
q_0053,dev,monthly_revenue_change,merchandise_scope,True,True,False,False,"[{""field"": ""previous_net_revenue"", ""old"": 492367.84, ""new"": 482147.02, ""kind"": ""numeric""}, {""field"": ""current_net_revenue"", ""old"": 722094.1, ""new"": 731051.91, ""kind"": ""numeric""}, {""field"": ""absolute_change"", ""old"": 229726.26, ""new"": 248904.89, ""kind"": ""numeric""}, {""field"": ""percent_change"", ""old"": 46.66, ""new"": 51.62, ""kind"": ""numeric""}]","{""previous_month"": ""2011-04"", ""current_month"": ""2011-05"", ""previous_month_label"": ""April 2011"", ""current_month_label"": ""May 2011"", ""previous_net_revenue"": 492367.84, ""current_net_revenue"": 722094.1, ""absolute_change"": 229726.26, ""percent_change"": 46.66, ""direction"": ""increase"", ""currency"": ""GBP""}","{""previous_month"": ""2011-04"", ""current_month"": ""2011-05"", ""previous_month_label"": ""April 2011"", ""current_month_label"": ""May 2011"", ""previous_net_revenue"": 482147.02, ""current_net_revenue"": 731051.91, ""absolute_change"": 248904.89, ""percent_change"": 51.62, ""direction"": ""increase"", ""currency"": ""GBP""}"
q_0054,test,monthly_revenue_change,merchandise_scope,True,True,False,False,"[{""field"": ""previous_net_revenue"", ""old"": 722094.1, ""new"": 731051.91, ""kind"": ""numeric""}, {""field"": ""current_net_revenue"", ""old"": 689977.23, ""new"": 723970.15, ""kind"": ""numeric""}, {""field"": ""absolute_change"", ""old"": -32116.87, ""new"": -7081.76, ""kind"": ""numeric""}, {""field"": ""percent_change"", ""old"": -4.45, ""new"": -0.97, ""kind"": ""numeric""}]","{""previous_month"": ""2011-05"", ""current_month"": ""2011-06"", ""previous_month_label"": ""May 2011"", ""current_month_label"": ""June 2011"", ""previous_net_revenue"": 722094.1, ""current_net_revenue"": 689977.23, ""absolute_change"": -32116.87, ""percent_change"": -4.45, ""direction"": ""decrease"", ""currency"": ""GBP""}","{""previous_month"": ""2011-05"", ""current_month"": ""2011-06"", ""previous_month_label"": ""May 2011"", ""current_month_label"": ""June 2011"", ""previous_net_revenue"": 731051.91, ""current_net_revenue"": 723970.15, ""absolute_change"": -7081.76, ""percent_change"": -0.97, ""direction"": ""decrease"", ""currency"": ""GBP""}"
q_0055,train,monthly_revenue_change,merchandise_scope,True,True,False,False,"[{""field"": ""previous_net_revenue"", ""old"": 689977.23, ""new"": 723970.15, ""kind"": ""numeric""}, {""field"": ""current_net_revenue"", ""old"": 680156.99, ""new"": 676770.86, ""kind"": ""numeric""}, {""field"": ""absolute_change"", ""old"": -9820.24, ""new"": -47199.29, ""kind"": ""numeric""}, {""field"": ""percent_change"", ""old"": -1.42, ""new"": -6.52, ""kind"": ""numeric""}]","{""previous_month"": ""2011-06"", ""current_month"": ""2011-07"", ""previous_month_label"": ""June 2011"", ""current_month_label"": ""July 2011"", ""previous_net_revenue"": 689977.23, ""current_net_revenue"": 680156.99, ""absolute_change"": -9820.24, ""percent_change"": -1.42, ""direction"": ""decrease"", ""currency"": ""GBP""}","{""previous_month"": ""2011-06"", ""current_month"": ""2011-07"", ""previous_month_label"": ""June 2011"", ""current_month_label"": ""July 2011"", ""previous_net_revenue"": 723970.15, ""current_net_revenue"": 676770.86, ""absolute_change"": -47199.29, ""percent_change"": -6.52, ""direction"": ""decrease"", ""currency"": ""GBP""}"
q_0056,train,monthly_revenue_change,merchandise_scope,True,True,False,False,"[{""field"": ""previous_net_revenue"", ""old"": 680156.99, ""new"": 676770.86, ""kind"": ""numeric""}, {""field"": ""current_net_revenue"", ""old"": 703510.58, ""new"": 701361.85, ""kind"": ""numeric""}, {""field"": ""absolute_change"", ""old"": 23353.59, ""new"": 24590.99, ""kind"": ""numeric""}, {""field"": ""percent_change"", ""old"": 3.43, ""new"": 3.63, ""kind"": ""numeric""}]","{""previous_month"": ""2011-07"", ""current_month"": ""2011-08"", ""previous_month_label"": ""July 2011"", ""current_month_label"": ""August 2011"", ""previous_net_revenue"": 680156.99, ""current_net_revenue"": 703510.58, ""absolute_change"": 23353.59, ""percent_change"": 3.43, ""direction"": ""increase"", ""currency"": ""GBP""}","{""previous_month"": ""2011-07"", ""current_month"": ""2011-08"", ""previous_month_label"": ""July 2011"", ""current_month_label"": ""August 2011"", ""previous_net_revenue"": 676770.86, ""current_net_revenue"": 701361.85, ""absolute_change"": 24590.99, ""percent_change"": 3.63, ""direction"": ""increase"", ""currency"": ""GBP""}"
q_0057,train,monthly_revenue_change,merchandise_scope,True,True,False,False,"[{""field"": ""previous_net_revenue"", ""old"": 703510.58, ""new"": 701361.85, ""kind"": ""numeric""}, {""field"": ""current_net_revenue"", ""old"": 1017596.68, ""new"": 1011358.16, ""kind"": ""numeric""}, {""field"": ""absolute_change"", ""old"": 314086.1, ""new"": 309996.31, ""kind"": ""numeric""}, {""field"": ""percent_change"", ""old"": 44.65, ""new"": 44.2, ""kind"": ""numeric""}]","{""previous_month"": ""2011-08"", ""current_month"": ""2011-09"", ""previous_month_label"": ""August 2011"", ""current_month_label"": ""September 2011"", ""previous_net_revenue"": 703510.58, ""current_net_revenue"": 1017596.68, ""absolute_change"": 314086.1, ""percent_change"": 44.65, ""direction"": ""increase"", ""currency"": ""GBP""}","{""previous_month"": ""2011-08"", ""current_month"": ""2011-09"", ""previous_month_label"": ""August 2011"", ""current_month_label"": ""September 2011"", ""previous_net_revenue"": 701361.85, ""current_net_revenue"": 1011358.16, ""absolute_change"": 309996.31, ""percent_change"": 44.2, ""direction"": ""increase"", ""currency"": ""GBP""}"
q_0058,dev,monthly_revenue_change,merchandise_scope,True,True,False,False,"[{""field"": ""previous_net_revenue"", ""old"": 1017596.68, ""new"": 1011358.16, ""kind"": ""numeric""}, {""field"": ""current_net_revenue"", ""old"": 1069368.23, ""new"": 1061714.6, ""kind"": ""numeric""}, {""field"": ""absolute_change"", ""old"": 51771.55, ""new"": 50356.44, ""kind"": ""numeric""}, {""field"": ""percent_change"", ""old"": 5.09, ""new"": 4.98, ""kind"": ""numeric""}]","{""previous_month"": ""2011-09"", ""current_month"": ""2011-10"", ""previous_month_label"": ""September 2011"", ""current_month_label"": ""October 2011"", ""previous_net_revenue"": 1017596.68, ""current_net_revenue"": 1069368.23, ""absolute_change"": 51771.55, ""percent_change"": 5.09, ""direction"": ""increase"", ""currency"": ""GBP""}","{""previous_month"": ""2011-09"", ""current_month"": ""2011-10"", ""previous_month_label"": ""September 2011"", ""current_month_label"": ""October 2011"", ""previous_net_revenue"": 1011358.16, ""current_net_revenue"": 1061714.6, ""absolute_change"": 50356.44, ""percent_change"": 4.98, ""direction"": ""increase"", ""currency"": ""GBP""}"
q_0059,test,monthly_revenue_change,merchandise_scope,True,True,False,False,"[{""field"": ""previous_net_revenue"", ""old"": 1069368.23, ""new"": 1061714.6, ""kind"": ""numeric""}, {""field"": ""current_net_revenue"", ""old"": 1456145.8, ""new"": 1427121.25, ""kind"": ""numeric""}, {""field"": ""absolute_change"", ""old"": 386777.57, ""new"": 365406.65, ""kind"": ""numeric""}, {""field"": ""percent_change"", ""old"": 36.17, ""new"": 34.42, ""kind"": ""numeric""}]","{""previous_month"": ""2011-10"", ""current_month"": ""2011-11"", ""previous_month_label"": ""October 2011"", ""current_month_label"": ""November 2011"", ""previous_net_revenue"": 1069368.23, ""current_net_revenue"": 1456145.8, ""absolute_change"": 386777.57, ""percent_change"": 36.17, ""direction"": ""increase"", ""currency"": ""GBP""}","{""previous_month"": ""2011-10"", ""current_month"": ""2011-11"", ""previous_month_label"": ""October 2011"", ""current_month_label"": ""November 2011"", ""previous_net_revenue"": 1061714.6, ""current_net_revenue"": 1427121.25, ""absolute_change"": 365406.65, ""percent_change"": 34.42, ""direction"": ""increase"", ""currency"": ""GBP""}"
q_0060,train,top3_products_month,merchandise_scope,False,False,False,False,[],"{""year_month"": ""2010-12"", ""month_label"": ""December 2010"", ""top_products"": [{""rank"": 1, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 26722.16}, {""rank"": 2, ""stock_code"": ""84029E"", ""description"": ""RED WOOLLY HOTTIE WHITE HEART."", ""merchandise_net_revenue"": 9291.73}, {""rank"": 3, ""stock_code"": ""22086"", ""description"": ""PAPER CHAIN KIT 50'S CHRISTMAS"", ""merchandise_net_revenue"": 9187.45}], ""currency"": ""GBP""}","{""year_month"": ""2010-12"", ""month_label"": ""December 2010"", ""top_products"": [{""rank"": 1, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 26722.16}, {""rank"": 2, ""stock_code"": ""84029E"", ""description"": ""RED WOOLLY HOTTIE WHITE HEART."", ""merchandise_net_revenue"": 9291.73}, {""rank"": 3, ""stock_code"": ""22086"", ""description"": ""PAPER CHAIN KIT 50'S CHRISTMAS"", ""merchandise_net_revenue"": 9187.45}], ""currency"": ""GBP""}"
q_0061,train,top3_products_month,merchandise_scope,False,False,False,False,[],"{""year_month"": ""2011-01"", ""month_label"": ""January 2011"", ""top_products"": [{""rank"": 1, ""stock_code"": ""85123A"", ""description"": ""WHITE HANGING HEART T-LIGHT HOLDER"", ""merchandise_net_revenue"": 15174.26}, {""rank"": 2, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 11742.5}, {""rank"": 3, ""stock_code"": ""21108"", ""description"": ""FAIRY CAKE FLANNEL ASSORTED COLOUR"", ""merchandise_net_revenue"": 6870.41}], ""currency"": ""GBP""}","{""year_month"": ""2011-01"", ""month_label"": ""January 2011"", ""top_products"": [{""rank"": 1, ""stock_code"": ""85123A"", ""description"": ""WHITE HANGING HEART T-LIGHT HOLDER"", ""merchandise_net_revenue"": 15174.26}, {""rank"": 2, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 11742.5}, {""rank"": 3, ""stock_code"": ""21108"", ""description"": ""FAIRY CAKE FLANNEL ASSORTED COLOUR"", ""merchandise_net_revenue"": 6870.41}], ""currency"": ""GBP""}"
q_0062,train,top3_products_month,merchandise_scope,False,False,False,False,[],"{""year_month"": ""2011-02"", ""month_label"": ""February 2011"", ""top_products"": [{""rank"": 1, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 10491.54}, {""rank"": 2, ""stock_code"": ""21623"", ""description"": ""VINTAGE UNION JACK MEMOBOARD"", ""merchandise_net_revenue"": 6810.39}, {""rank"": 3, ""stock_code"": ""85099B"", ""description"": ""JUMBO BAG RED RETROSPOT"", ""merchandise_net_revenue"": 5613.64}], ""currency"": ""GBP""}","{""year_month"": ""2011-02"", ""month_label"": ""February 2011"", ""top_products"": [{""rank"": 1, ""stock_code"": ""22423"", ""description"": ""REGENCY CAKESTAND 3 TIER"", ""merchandise_net_revenue"": 10491.54}, {""rank"": 2, ""stock_code"": ""21623"", ""description"": ""VINTAGE UNION JACK MEMOBOARD"", ""merchandise_net_revenue"": 6810.39}, {""rank"": 3, ""stock_code"": ""85099B"", ""description"": ""JUMBO BAG RED RETROSPOT"", ""merchandise_net_revenue"": 5613.64}], ""currency"": ""GBP""}"
